Group,SAP Test ,Test Description,UOM,SAP Material 
P522LS60,MOULDS,Mold,CFU/g,20588533.0
P522LS60,MOULDS,Mold,CFU/g,20589052.0
P522LS60,MOULDS,Mold,CFU/g,20589126.0
P522LS60,MOULDS,Mold,CFU/g,20589381.0
P522LS60,MOULDS,Mold,CFU/g,20589387.0
P522LS60,MOULDS,Mold,CFU/g,20589648.0
P522LS60,MOULDS,Mold,CFU/g,20589649.0
P522LS60,MOULDS,Mold,CFU/g,20591503.0
P522LS60,YEAST,Yeast,CFU/g,20591671.0
P522LS60,YEAST,Yeast,CFU/g,20592141.0
P522LS60,YEAST,Yeast,CFU/g,20588784.0
P522LS60,YEAST,Yeast,CFU/g,20588814.0
P522LS60,YEAST,Yeast,CFU/g,20588788.0
P522LS60,YEAST,Yeast,CFU/g,20588533.0
P522LS60,YEAST,Yeast,CFU/g,20589052.0
P522LS60,YEAST,Yeast,CFU/g,20589126.0
P522LS60,YEAST,Yeast,CFU/g,20589381.0
P522LS60,YEAST,Yeast,CFU/g,20589387.0
P522LS60,YEAST,Yeast,CFU/g,20589648.0
P522LS60,YEAST,Yeast,CFU/g,20589649.0
P522LS60,YEAST,Yeast,CFU/g,20591503.0
P522LS60,SAL_25,Salmonella per 25g,,20591671.0
P522LS60,SAL_25,Salmonella per 25g,,20592141.0
P522LS60,SAL_25,Salmonella per 25g,,20588784.0
P522LS60,SAL_25,Salmonella per 25g,,20588814.0
P522LS60,SAL_25,Salmonella per 25g,,20588788.0
P522LS60,SAL_25,Salmonella per 25g,,20588533.0
P522LS60,SAL_25,Salmonella per 25g,,20589052.0
P522LS60,SAL_25,Salmonella per 25g,,20589126.0
P522LS60,SAL_25,Salmonella per 25g,,20589381.0
P522LS60,SAL_25,Salmonella per 25g,,20589387.0
P522LS60,SAL_25,Salmonella per 25g,,20589648.0
P522LS60,SAL_25,Salmonella per 25g,,20589649.0
P522LS60,SAL_25,Salmonella per 25g,,20591503.0
P522LS60,LIST_25,Listeria per 25g,,20591671.0
P522LS60,LIST_25,Listeria per 25g,,20592141.0
P522LS60,LIST_25,Listeria per 25g,,20588784.0
P522LS60,LIST_25,Listeria per 25g,,20588814.0
P522LS60,LIST_25,Listeria per 25g,,20588788.0
P522LS60,LIST_25,Listeria per 25g,,20588533.0
P522LS60,LIST_25,Listeria per 25g,,20589052.0
P522LS60,LIST_25,Listeria per 25g,,20589126.0
P522LS60,LIST_25,Listeria per 25g,,20589381.0
P522LS60,LIST_25,Listeria per 25g,,20589387.0
P522LS60,LIST_25,Listeria per 25g,,20589648.0
P522LS60,LIST_25,Listeria per 25g,,20589649.0
P522LS60,LIST_25,Listeria per 25g,,20591503.0
P522MP04,MOULDS,Mold,CFU/g,20588598.0
P522MP04,YEAST,Yeast,CFU/g,20588598.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20591424.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20592856.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20592545.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20593202.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20593304.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20593628.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20593724.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20593841.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20593214.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594012.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594833.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594940.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594920.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594949.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594953.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594954.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594956.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594967.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594968.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594970.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594985.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594986.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20594934.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20595093.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20595147.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20595151.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20595171.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20595188.0
P522MP05,GLUTEN,Gliadin expressed as Gluten,ppm,20501432.0
P522MP14,GLUTEN,Gliadin expressed as Gluten,ppm,20594993.0
P522MP18,GMO-Q,GMO Presence,,20592742.0
P522MP26,GLUTEN,Gliadin expressed as Gluten,ppm,20594002.0
P522MP26,GLUTEN,Gliadin expressed as Gluten,ppm,20594984.0
P522MP28,SPC,Aerobic plate count,CFU/g,20594818.0
P522MP28,MOULDS,Mold,CFU/g,20594818.0
P522MP28,YEAST,Yeast,CFU/g,20594818.0
P522MP29,SPC,Aerobic plate count,CFU/g,20594505.0
P522MP29,COLIFORM,Coliform,MPN/g,20594505.0
P522MP29,ECOLIN,E. Coli,MPN/g,20594505.0
P522MP29,LIST_100,Listeria per 100g,,20594505.0
P522MP29,MOULDS,Mold,CFU/g,20594505.0
P522MP29,SAL_25,Salmonella per 25g,,20594505.0
P522MP29,S_AUREUS,Staphylococcus Aureus,CFU/g,20594505.0
P522MP29,YEAST,Yeast,CFU/g,20594505.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20377662.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20377077.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20123293.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20377328.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20502602.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20121818.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20123294.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20377635.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593323.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20378014.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20319223.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20502613.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20502614.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20502116.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20502618.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20123246.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20123453.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593671.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20592919.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593779.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20592993.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20592996.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20592997.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20592998.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593001.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593002.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593003.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593005.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593007.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593009.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593010.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593012.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593013.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593719.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593721.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593723.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593744.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593745.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593746.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593774.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593775.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593776.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593777.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593778.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593782.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593784.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593786.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593809.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593810.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593814.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593815.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593817.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593819.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593820.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593823.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593824.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593827.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593828.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593829.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593830.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593017.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593856.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593886.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593913.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593918.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593922.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593925.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593931.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593940.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593941.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20141204.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593951.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593953.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20122395.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593211.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593213.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593215.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593225.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593230.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593237.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593238.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593239.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593241.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593246.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593250.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593251.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593263.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593411.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593414.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20593415.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20594196.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20594197.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20594295.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20594296.0
P522MP36,GLUTEN,Gliadin expressed as Gluten,ppm,20594298.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594495.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20595079.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594916.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594919.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594188.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594923.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594926.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594964.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20594966.0
P522MP44,GLUTEN,Gliadin expressed as Gluten,ppm,20595186.0
P522PB01,SAL_25,Salmonella per 25g,,20589431.0
P522PB01,SAL_25,Salmonella per 25g,,20589510.0
P522PB01,SAL_25,Salmonella per 25g,,20588998.0
P522PB01,SAL_25,Salmonella per 25g,,20589213.0
P522PB01,SAL_25,Salmonella per 25g,,20589237.0
P522PB01,SAL_25,Salmonella per 25g,,20589238.0
P522PB01,SAL_25,Salmonella per 25g,,20591568.0
P522PB01,SAL_25,Salmonella per 25g,,20591722.0
P522PB01,SAL_25,Salmonella per 25g,,20591083.0
P522PB01,SAL_25,Salmonella per 25g,,20591089.0
P522PB01,SAL_25,Salmonella per 25g,,20591096.0
P522PB01,SAL_25,Salmonella per 25g,,20591111.0
P522PB01,SAL_25,Salmonella per 25g,,20591114.0
P522PB01,SAL_25,Salmonella per 25g,,20591304.0
P522PB01,SAL_25,Salmonella per 25g,,20591451.0
P522PB01,SAL_25,Salmonella per 25g,,20592080.0
P522PB01,SAL_25,Salmonella per 25g,,20592092.0
P522PB01,SAL_25,Salmonella per 25g,,20592161.0
P522PB01,SAL_25,Salmonella per 25g,,20591792.0
P522PB01,SAL_25,Salmonella per 25g,,20592364.0
P522PB01,SAL_25,Salmonella per 25g,,20592381.0
P522PB01,LIST_25,Listeria per 25g,,20589431.0
P522PB01,LIST_25,Listeria per 25g,,20589510.0
P522PB01,LIST_25,Listeria per 25g,,20588998.0
P522PB01,LIST_25,Listeria per 25g,,20589213.0
P522PB01,LIST_25,Listeria per 25g,,20589237.0
P522PB01,LIST_25,Listeria per 25g,,20589238.0
P522PB01,LIST_25,Listeria per 25g,,20591568.0
P522PB01,LIST_25,Listeria per 25g,,20591722.0
P522PB01,LIST_25,Listeria per 25g,,20591083.0
P522PB01,LIST_25,Listeria per 25g,,20591089.0
P522PB01,LIST_25,Listeria per 25g,,20591096.0
P522PB01,LIST_25,Listeria per 25g,,20591111.0
P522PB01,LIST_25,Listeria per 25g,,20591114.0
P522PB01,LIST_25,Listeria per 25g,,20591304.0
P522PB01,LIST_25,Listeria per 25g,,20591451.0
P522PB01,LIST_25,Listeria per 25g,,20592080.0
P522PB01,LIST_25,Listeria per 25g,,20592092.0
P522PB01,LIST_25,Listeria per 25g,,20592161.0
P522PB01,LIST_25,Listeria per 25g,,20591792.0
P522PB01,LIST_25,Listeria per 25g,,20592364.0
P522PB01,LIST_25,Listeria per 25g,,20592381.0
P522PB02,SPC,Aerobic plate count,CFU/g,20589434.0
P522PB02,SPC,Aerobic plate count,CFU/g,20501525.0
P522PB02,SPC,Aerobic plate count,CFU/g,20591090.0
P522PB02,SPC,Aerobic plate count,CFU/g,20591493.0
P522PB02,MOULDS,Mold,CFU/g,20589434.0
P522PB02,MOULDS,Mold,CFU/g,20501525.0
P522PB02,MOULDS,Mold,CFU/g,20591090.0
P522PB02,MOULDS,Mold,CFU/g,20591493.0
P522PB02,LIST_25,Listeria per 25g,,20589434.0
P522PB02,LIST_25,Listeria per 25g,,20501525.0
P522PB02,LIST_25,Listeria per 25g,,20591090.0
P522PB02,LIST_25,Listeria per 25g,,20591493.0
P522PB02,SAL_25,Salmonella per 25g,,20589434.0
P522PB02,SAL_25,Salmonella per 25g,,20501525.0
P522PB02,SAL_25,Salmonella per 25g,,20591090.0
P522PB02,SAL_25,Salmonella per 25g,,20591493.0
P522PB02,YEAST,Yeast,CFU/g,20589434.0
P522PB02,YEAST,Yeast,CFU/g,20501525.0
P522PB02,YEAST,Yeast,CFU/g,20591090.0
P522PB02,YEAST,Yeast,CFU/g,20591493.0
P522PB03,SPC,Aerobic plate count,CFU/g,20588805.0
P522PB03,SPC,Aerobic plate count,CFU/g,20591028.0
P522PB03,ECOLIN,E. Coli,MPN/g,20588805.0
P522PB03,ECOLIN,E. Coli,MPN/g,20591028.0
P522PB03,MOULDS,Mold,CFU/g,20588805.0
P522PB03,MOULDS,Mold,CFU/g,20591028.0
P522PB03,SAL_25,Salmonella per 25g,,20588805.0
P522PB03,SAL_25,Salmonella per 25g,,20591028.0
P522PB03,S_AUREUS,Staphylococcus Aureus,CFU/g,20588805.0
P522PB03,S_AUREUS,Staphylococcus Aureus,CFU/g,20591028.0
P522PB03,YEAST,Yeast,CFU/g,20588805.0
P522PB03,YEAST,Yeast,CFU/g,20591028.0
P522PB03,LIST_25,Listeria per 25g,,20588805.0
P522PB03,LIST_25,Listeria per 25g,,20591028.0
P522PB04,SAL_25,Salmonella per 25g,,20589140.0
P522PB04,SAL_25,Salmonella per 25g,,20592386.0
P522PB04,ENTERON,Enterobacteriaceae,CFU/g,20589140.0
P522PB04,ENTERON,Enterobacteriaceae,CFU/g,20592386.0
P522PB04,SPC,Aerobic plate count,CFU/g,20589140.0
P522PB04,SPC,Aerobic plate count,CFU/g,20592386.0
P522PB04,LIST_25,Listeria per 25g,,20589140.0
P522PB04,LIST_25,Listeria per 25g,,20592386.0
P522PB05,SAL_25,Salmonella per 25g,,20590305.0
P522PB05,LIST_25,Listeria per 25g,,20590305.0
P522PB06,SAL_25,Salmonella per 25g,,20591026.0
P522PB06,LIST_25,Listeria per 25g,,20591026.0
P522PB07,SPC,Aerobic plate count,CFU/g,20592020.0
P522PB07,LIST_25,Listeria per 25g,,20592020.0
P522PB07,ECOLIN,E. Coli,MPN/g,20592020.0
P522PB07,MOULDS,Mold,CFU/g,20592020.0
P522PB07,SAL_25,Salmonella per 25g,,20592020.0
P522PB07,S_AUREUS,Staphylococcus Aureus,CFU/g,20592020.0
P522PB07,YEAST,Yeast,CFU/g,20592020.0
P522PB07,COLIFORM,Coliform,MPN/g,20592020.0
P522PB08,LIST_25,Listeria per 25g,,20592082.0
P522PB08,SAL_25,Salmonella per 25g,,20592082.0
P522PB09,SAL_25,Salmonella per 25g,,20592365.0
P522PB09,SAL_25,Salmonella per 25g,,20592367.0
P522PB09,SAL_25,Salmonella per 25g,,20589894.0
P522PB09,SAL_25,Salmonella per 25g,,20590506.0
P522PB09,SAL_25,Salmonella per 25g,,20589703.0
P522PB09,LIST_25,Listeria per 25g,,20592365.0
P522PB09,LIST_25,Listeria per 25g,,20592367.0
P522PB09,LIST_25,Listeria per 25g,,20589894.0
P522PB09,LIST_25,Listeria per 25g,,20590506.0
P522PB09,LIST_25,Listeria per 25g,,20589703.0
P522PB10,SAL_25,Salmonella per 25g,,20591960.0
P522PB10,LIST_25,Listeria per 25g,,20591960.0
P522PB11,SPC,Aerobic plate count,CFU/g,20592007.0
P522PB11,COLIFORM,Coliform,MPN/g,20592007.0
P522PB11,ECOLIN,E. Coli,MPN/g,20592007.0
P522PB11,MOULDS,Mold,CFU/g,20592007.0
P522PB11,SAL_25,Salmonella per 25g,,20592007.0
P522PB11,S_AUREUS,Staphylococcus Aureus,CFU/g,20592007.0
P522PB11,YEAST,Yeast,CFU/g,20592007.0
P522PB11,LIST_25,Listeria per 25g,,20592007.0
P522PB12,SPC,Aerobic plate count,CFU/g,20591501.0
P522PB12,ECOLIN,E. Coli,MPN/g,20591501.0
P522PB12,MOULDS,Mold,CFU/g,20591501.0
P522PB12,SAL_375,Salmonella per 375g,,20591501.0
P522PB12,YEAST,Yeast,CFU/g,20591501.0
P522PB12,GLUTEN,Gliadin expressed as Gluten,ppm,20591501.0
P522PB12,LAB_TOT,Lactic acid bacteria,CFU/g,20591501.0
P522PB12,LIST_25,Listeria per 25g,,20591501.0
P522SD02,SAL_25,Salmonella per 25g,,20589441.0
P522SD02,SAL_25,Salmonella per 25g,,20589448.0
P522SD02,SAL_25,Salmonella per 25g,,20589451.0
P522SD02,SAL_25,Salmonella per 25g,,20589481.0
P522SD02,SAL_25,Salmonella per 25g,,20588662.0
P522SD02,SAL_25,Salmonella per 25g,,20588681.0
P522SD02,SAL_25,Salmonella per 25g,,20588782.0
P522SD02,SAL_25,Salmonella per 25g,,20588787.0
P522SD02,SAL_25,Salmonella per 25g,,20588828.0
P522SD02,SAL_25,Salmonella per 25g,,20589509.0
P522SD02,SAL_25,Salmonella per 25g,,20589516.0
P522SD02,SAL_25,Salmonella per 25g,,20589524.0
P522SD02,SAL_25,Salmonella per 25g,,20589525.0
P522SD02,SAL_25,Salmonella per 25g,,20589536.0
P522SD02,SAL_25,Salmonella per 25g,,20589551.0
P522SD02,SAL_25,Salmonella per 25g,,20589553.0
P522SD02,SAL_25,Salmonella per 25g,,20589561.0
P522SD02,SAL_25,Salmonella per 25g,,20589562.0
P522SD02,SAL_25,Salmonella per 25g,,70403740.0
P522SD02,SAL_25,Salmonella per 25g,,20588985.0
P522SD02,SAL_25,Salmonella per 25g,,20588999.0
P522SD02,SAL_25,Salmonella per 25g,,20499056.0
P522SD02,SAL_25,Salmonella per 25g,,20589034.0
P522SD02,SAL_25,Salmonella per 25g,,20589035.0
P522SD02,SAL_25,Salmonella per 25g,,20589726.0
P522SD02,SAL_25,Salmonella per 25g,,20589744.0
P522SD02,SAL_25,Salmonella per 25g,,20589048.0
P522SD02,SAL_25,Salmonella per 25g,,20589049.0
P522SD02,SAL_25,Salmonella per 25g,,20589056.0
P522SD02,SAL_25,Salmonella per 25g,,20589769.0
P522SD02,SAL_25,Salmonella per 25g,,20589132.0
P522SD02,SAL_25,Salmonella per 25g,,20589218.0
P522SD02,SAL_25,Salmonella per 25g,,20589221.0
P522SD02,SAL_25,Salmonella per 25g,,20589254.0
P522SD02,SAL_25,Salmonella per 25g,,20589360.0
P522SD02,SAL_25,Salmonella per 25g,,20590250.0
P522SD02,SAL_25,Salmonella per 25g,,20590911.0
P522SD02,SAL_25,Salmonella per 25g,,20559308.0
P522SD02,SAL_25,Salmonella per 25g,,20590912.0
P522SD02,SAL_25,Salmonella per 25g,,20578676.0
P522SD02,SAL_25,Salmonella per 25g,,20590913.0
P522SD02,SAL_25,Salmonella per 25g,,20590914.0
P522SD02,SAL_25,Salmonella per 25g,,20590917.0
P522SD02,SAL_25,Salmonella per 25g,,20590918.0
P522SD02,SAL_25,Salmonella per 25g,,70404713.0
P522SD02,SAL_25,Salmonella per 25g,,70406446.0
P522SD02,SAL_25,Salmonella per 25g,,20421997.0
P522SD02,SAL_25,Salmonella per 25g,,20591046.0
P522SD02,SAL_25,Salmonella per 25g,,20591056.0
P522SD02,SAL_25,Salmonella per 25g,,20591057.0
P522SD02,SAL_25,Salmonella per 25g,,20591059.0
P522SD02,SAL_25,Salmonella per 25g,,20591061.0
P522SD02,SAL_25,Salmonella per 25g,,20591065.0
P522SD02,SAL_25,Salmonella per 25g,,20591066.0
P522SD02,SAL_25,Salmonella per 25g,,20591069.0
P522SD02,SAL_25,Salmonella per 25g,,20591070.0
P522SD02,SAL_25,Salmonella per 25g,,20591567.0
P522SD02,SAL_25,Salmonella per 25g,,20591569.0
P522SD02,SAL_25,Salmonella per 25g,,20591578.0
P522SD02,SAL_25,Salmonella per 25g,,20591581.0
P522SD02,SAL_25,Salmonella per 25g,,20591582.0
P522SD02,SAL_25,Salmonella per 25g,,20591681.0
P522SD02,SAL_25,Salmonella per 25g,,70404729.0
P522SD02,SAL_25,Salmonella per 25g,,20591684.0
P522SD02,SAL_25,Salmonella per 25g,,20591707.0
P522SD02,SAL_25,Salmonella per 25g,,20591708.0
P522SD02,SAL_25,Salmonella per 25g,,20591714.0
P522SD02,SAL_25,Salmonella per 25g,,20591717.0
P522SD02,SAL_25,Salmonella per 25g,,20591718.0
P522SD02,SAL_25,Salmonella per 25g,,20591724.0
P522SD02,SAL_25,Salmonella per 25g,,20591725.0
P522SD02,SAL_25,Salmonella per 25g,,20591728.0
P522SD02,SAL_25,Salmonella per 25g,,20591731.0
P522SD02,SAL_25,Salmonella per 25g,,20591732.0
P522SD02,SAL_25,Salmonella per 25g,,20591734.0
P522SD02,SAL_25,Salmonella per 25g,,20591739.0
P522SD02,SAL_25,Salmonella per 25g,,20591740.0
P522SD02,SAL_25,Salmonella per 25g,,20501561.0
P522SD02,SAL_25,Salmonella per 25g,,20591741.0
P522SD02,SAL_25,Salmonella per 25g,,20591076.0
P522SD02,SAL_25,Salmonella per 25g,,20591077.0
P522SD02,SAL_25,Salmonella per 25g,,20591078.0
P522SD02,SAL_25,Salmonella per 25g,,20591080.0
P522SD02,SAL_25,Salmonella per 25g,,20591091.0
P522SD02,SAL_25,Salmonella per 25g,,20591092.0
P522SD02,SAL_25,Salmonella per 25g,,20591093.0
P522SD02,SAL_25,Salmonella per 25g,,20591094.0
P522SD02,SAL_25,Salmonella per 25g,,20591112.0
P522SD02,SAL_25,Salmonella per 25g,,20591115.0
P522SD02,SAL_25,Salmonella per 25g,,20591116.0
P522SD02,SAL_25,Salmonella per 25g,,20591118.0
P522SD02,SAL_25,Salmonella per 25g,,20591223.0
P522SD02,SAL_25,Salmonella per 25g,,20591225.0
P522SD02,SAL_25,Salmonella per 25g,,20591226.0
P522SD02,SAL_25,Salmonella per 25g,,20591229.0
P522SD02,SAL_25,Salmonella per 25g,,20501577.0
P522SD02,SAL_25,Salmonella per 25g,,70403525.0
P522SD02,SAL_25,Salmonella per 25g,,20591237.0
P522SD02,LIST_25,Listeria per 25g,,20589441.0
P522SD02,LIST_25,Listeria per 25g,,20589448.0
P522SD02,LIST_25,Listeria per 25g,,20589451.0
P522SD02,LIST_25,Listeria per 25g,,20589481.0
P522SD02,LIST_25,Listeria per 25g,,20588662.0
P522SD02,LIST_25,Listeria per 25g,,20588681.0
P522SD02,LIST_25,Listeria per 25g,,20588782.0
P522SD02,LIST_25,Listeria per 25g,,20588787.0
P522SD02,LIST_25,Listeria per 25g,,20588828.0
P522SD02,LIST_25,Listeria per 25g,,20589509.0
P522SD02,LIST_25,Listeria per 25g,,20589516.0
P522SD02,LIST_25,Listeria per 25g,,20589524.0
P522SD02,LIST_25,Listeria per 25g,,20589525.0
P522SD02,LIST_25,Listeria per 25g,,20589536.0
P522SD02,LIST_25,Listeria per 25g,,20589551.0
P522SD02,LIST_25,Listeria per 25g,,20589553.0
P522SD02,LIST_25,Listeria per 25g,,20589561.0
P522SD02,LIST_25,Listeria per 25g,,20589562.0
P522SD02,LIST_25,Listeria per 25g,,70403740.0
P522SD02,LIST_25,Listeria per 25g,,20588985.0
P522SD02,LIST_25,Listeria per 25g,,20588999.0
P522SD02,LIST_25,Listeria per 25g,,20499056.0
